ID,chemical_name,DTXSID,PubChem_CID,InChIKey,FISH_ACUTE_LC50_IRFMN_RECALCULATED,FISH_ACUTE_LC50_IRFMN_RECALCULATED_UNIT,FISH_ACUTE_LC50_IRFMN_RELIABILTY,FISH_ACUTE_LC50_IRFMN_RECALCULATED_S_AD,FISH_S_AD_COMMENT,FISH_ECOTOXDB_P5,FISH_ECOTOXDB_P5_UNIT,FISH_ECOTOXDB_GEOMEAN,FISH_ECOTOXDB_GEOMEAN_UNIT,FISH_ECOTOXDB_P5_S_AD,FISH_ECOTOXDB_GEOMEAN_S_AD,FISH_ECOTOXDB_S_AD_COMMENT,FISH_ECOTOXDB_datapoints
ID_1688,Hydrocodone,DTXSID8023131,5284569,LLPOLZWFYMWNKH-CMKMFDCUSA-N,5.793,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1689,Thebacon,DTXSID90891944,11508377,RRJQTGHQFYTZOW-ILWKUFEGSA-N,7.7,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1690,Codeine,DTXSID2020341,5284371,OROGSEYTTFOCAN-DNJOTXNNSA-N,6.65,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1691,Acetylcodeine,DTXSID10985910,5486550,MFXFQKMUCYHPFQ-BKRJIHRRSA-N,7.7,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1692,Dextromethorphan,DTXSID3022908,5360696,MKXZASYAUGDDCJ-NJAFHUGGSA-N,3.541,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1693,Norcodeine,DTXSID8046327,9925873,HKOIXWVRNLGFOR-KOFBORESSA-N,7.311,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1694,Morphine-6-beta-D-glucuronide,DTXSID30964686,3084921,YWEYZPZIMCQHFM-XDMGLTAESA-N,4.656,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1695,Nilvadipine,DTXSID2046624,4494,FAIIFDPAEUKBEP-UHFFFAOYSA-N,5.625,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1696,Metazachlor BH479-12,DTXSID801017810,139291822,DFJUHFNLKWOTIZ-UHFFFAOYSA-N,5.265,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1697,Phenmetrazine,DTXSID5023455,4762,OOBHFESNSZDWIU-UHFFFAOYSA-N,20.49,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1698,"2-Amino-3-methyl-imidazo[4,5-f]quinoline | IQ",DTXSID4020745,53462,ARZWATDYIYAUTA-UHFFFAOYSA-N,5.095,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1699,alpha-Isomethylionone,DTXSID7027047,61073,JRJBVWJSTHECJK-UHFFFAOYSA-N,3.871,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1700,Norpropoxyphene | Desmethyl propoxyphene,DTXSID10273960,18804,IKACRWYHQXOSGM-UHFFFAOYSA-N,1.701,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1701,Promecarb,DTXSID4037617,17516,DTAPQAJKAFRNJB-UHFFFAOYSA-N,6.029,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1702,Metamitron-Desamino,DTXSID30190483,135413636,OUSYWCQYMPDAEO-UHFFFAOYSA-N,8.389,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1703,Metolcarb,DTXSID8057938,14322,VOEYXMAFNDNNED-UHFFFAOYSA-N,24.53,mg/L,LOW,3,"OPERA 2.7, QSARr",1.632,mg/L,9.766,mg/L,3,3,"OPERA 2.7, QSARr",7
ID_1704,3-Nitrobenzanthrone,DTXSID60881271,2825690,QAJOWHGESRCVLY-UHFFFAOYSA-N,1.233,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1705,3-Nitrofluoranthene,DTXSID0074976,13462,PIHGQKMEAMSUNA-UHFFFAOYSA-N,0.9057,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1706,3-Nonylphenol,DTXSID00864306,67320,QWGLNWHWBCINBS-UHFFFAOYSA-N,0.4082,mg/L,GOOD,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1707,Norethindrone acetate,DTXSID4023381,5832,IMONTRJLAWHYGT-ZCPXKWAGSA-N,1.541,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1708,Minoxidil,DTXSID9040685,n/a,ZFMITUMMTDLWHR-UHFFFAOYSA-N,12.2,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1709,Testosterone propionate,DTXSID9036515,5995,PDMMFKSKQVNJMI-BLQWBTBKSA-N,1.348,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1710,3-Oxoandrost-4-en-17-yl benzoate,DTXSID50943135,101474,RZJSCADWIWNGKI-IXKNJLPQSA-N,0.6986,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1711,Nandrolone phenpropionate,DTXSID2023353,229455,UBWXUGDQUBIEIZ-QNTYDACNSA-N,0.7838,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1712,3-Phenoxybenzoic acid,DTXSID1038321,19539,NXTDJHZGHOFSQG-UHFFFAOYSA-N,2.536,mg/L,GOOD,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1713,beta-Naphthoflavone,DTXSID8030423,2361,OUGIDAPQYNCXRA-UHFFFAOYSA-N,1.146,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1714,Norfluoxetine,DTXSID80866540,4541,WIQRCHMSJFFONW-UHFFFAOYSA-N,1.6,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1715,Terbacil,DTXSID8024317,22188,NBQCNZYJJMBDKY-UHFFFAOYSA-N,4.588,mg/L,LOW,3,"OPERA 2.7, QSARr",42.17,mg/L,74.43,mg/L,3,3,"OPERA 2.7, QSARr",8
ID_1716,Fenbufen,DTXSID9023043,3335,ZPAKPRAICRBAOD-UHFFFAOYSA-N,2.053,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1717,Eprosartan,DTXSID0022989,5281037,OROAFUQRIXKEMV-LDADJPATSA-N,1.853,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1718,Sulthiame,DTXSID4023626,5356,HMHVCUVYZFYAJI-UHFFFAOYSA-N,3.166,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1719,4-Hydroxytamoxifen,DTXSID3037094,63062,TXUZVZSFRXZGTL-UHFFFAOYSA-N,0.676,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1720,Ractopamine,DTXSID7048378,56052,YJQZYXCXBBCEAQ-UHFFFAOYSA-N,4.762,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1721,Fludioxonil,DTXSID2032398,86398,MUJOIMFVNIBMKC-UHFFFAOYSA-N,1.045,mg/L,LOW,3,"OPERA 2.7, QSARr",0.509,mg/L,0.7429,mg/L,3,3,"OPERA 2.7, QSARr",4
ID_1722,Daminozide,DTXSID9020370,15331,NOQGZXFMHARMLW-UHFFFAOYSA-N,21.81,mg/L,LOW,3,"OPERA 2.7, QSARr",100,mg/L,160.8,mg/L,3,3,"OPERA 2.7, QSARr",4
ID_1723,Fenpicionil,DTXSID0036633,91724,FKLFBQCQQYDUAM-UHFFFAOYSA-N,1.373,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1724,"4-(1,1,3,3-Tetramethylbutyl)phenol",DTXSID9022360,8814,ISAVYTVYFVQUDY-UHFFFAOYSA-N,1.041,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",0.37,mg/L,0.37,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_1725,"2,4-Dichlorophenoxybutyric acid | 2,4-DB",DTXSID7024035,1489,YIVXMZJTEQBPQO-UHFFFAOYSA-N,2.004,mg/L,MODERATE,3,"OPERA 2.7, QSARr",4.714,mg/L,12.9,mg/L,3,3,"OPERA 2.7, QSARr",17
ID_1726,DL-Dobutamine,DTXSID3022958,36811,JRWZLRBJNMZMFE-UHFFFAOYSA-N,3.453,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1727,Octopamine,DTXSID7043873,4581,QHGUCRYDKWKLMG-UHFFFAOYSA-N,34.68,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1728,Dopamine,DTXSID6022420,681,VYFYYTLLBUKUHU-UHFFFAOYSA-N,25.71,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1729,Tyramine,DTXSID2043874,5610,DZGWFCGJZKJUFP-UHFFFAOYSA-N,29.97,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1730,Hydroxyamphetamide,DTXSID3023134,3651,GIKNHHRFLCDOEU-UHFFFAOYSA-N,15.59,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1731,Etizolam,DTXSID0023030,3307,VMZUTJCNQWMAGF-UHFFFAOYSA-N,0.9557,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1732,Metolachlor morpholinone,DTXSID30891443,179957,DVBDYPDVNRJKNJ-UHFFFAOYSA-N,5.262,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1733,4-(2-Nitrobutyl)morpholine,DTXSID5032527,62440,GQHVWDKJTDUZRP-UHFFFAOYSA-N,28.3,mg/L,LOW,3,"OPERA 2.7, QSARr",0.754,mg/L,0.789,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_1734,4-Cumylphenol,DTXSID3022536,11742,QBDSZLJBMIMQRS-UHFFFAOYSA-N,1.129,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1735,"1-(3'-Carboxypropyl)-3,7-dimethylxanthine",DTXSID40215232,151419,WKASGTGXOGALBG-UHFFFAOYSA-N,4.551,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1736,"Morpholine, 4-(3-methoxy-4-nitrophenyl)-",DTXSID8064515,81388,YMXOMWAFFGHJFC-UHFFFAOYSA-N,5.056,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1737,Torasemide,DTXSID2023690,41781,NGBFQHCMQULJNZ-UHFFFAOYSA-N,6.239,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1738,4-(4-chloro-2-methylphenoxy)butanoic acid | MCPB,DTXSID4024193,7207,LLWADFLAOKUBDR-UHFFFAOYSA-N,3.026,mg/L,MODERATE,3,"OPERA 2.7, QSARr",3.75,mg/L,13.19,mg/L,3,3,"OPERA 2.7, QSARr",10
ID_1739,Fenbuconazole,DTXSID8032548,86138,RQDJADAKIFFEKQ-UHFFFAOYSA-N,0.7446,mg/L,LOW,0,"OPERA 2.7, QSARr",5e-6,mg/L,0.002069,mg/L,3,3,"OPERA 2.7, QSARr",10
ID_1740,4-Fluorobenzoylpropionic acid,DTXSID30190084,101359,WUYWHIAAQYQKPP-UHFFFAOYSA-N,6.51,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1741,Etoxazole,DTXSID8034586,153974,IXSZQYVWNJNRAL-UHFFFAOYSA-N,0.6793,mg/L,LOW,0,"OPERA 2.7, QSARr",0.167,mg/L,0.2191,mg/L,0,0,"OPERA 2.7, QSARr",2
ID_1742,Cyproheptadine,DTXSID8022872,2913,JJCFRYNCJDLXIK-UHFFFAOYSA-N,1.044,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1743,Valdecoxib,DTXSID6044226,119607,LNPDTQAFDNKSHK-UHFFFAOYSA-N,2.905,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1744,Nabumetone,DTXSID4045472,4409,BLXXJMDCKKHMKV-UHFFFAOYSA-N,2.931,mg/L,GOOD,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1745,Pizotyline,DTXSID6023490,27400,FIADGNVRKBPQEU-UHFFFAOYSA-N,0.9776,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1746,4-(decan-4-yl)benzenesulfonic acid,DTXSID40891333,14921167,NANHIUZYPFDGJS-UHFFFAOYSA-N,1.426,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1747,Oxybutynin,DTXSID0023406,4634,XIQVNETUBQGFHX-UHFFFAOYSA-N,2.115,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1748,4-Dimethylaminoantipyrine,DTXSID7020504,6009,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,7.902,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1749,Isoaminile,DTXSID5057830,6481,WFLSCFISQHLEED-UHFFFAOYSA-N,2.71,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1750,Mexacarbate,DTXSID7020893,9414,YNEVBPNZHBAYOA-UHFFFAOYSA-N,9.282,mg/L,MODERATE,3,"OPERA 2.7, QSARr",1.03,mg/L,10.99,mg/L,3,3,"OPERA 2.7, QSARr",162
ID_1751,Aminocarb,DTXSID7022172,16247,IMIDOCRTMDIQIJ-UHFFFAOYSA-N,15.9,mg/L,LOW,3,"OPERA 2.7, QSARr",0.075,mg/L,2.483,mg/L,3,3,"OPERA 2.7, QSARr",213
ID_1752,Diphenylpyraline,DTXSID3022952,3103,OWQUZNMMYNAXSL-UHFFFAOYSA-N,2.272,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1753,Oryzalin,DTXSID8024238,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,5.827,mg/L,LOW,2,"OPERA 2.7, QSARr",2.904,mg/L,3.15,mg/L,3,3,"OPERA 2.7, QSARr",4
ID_1754,Probenecid,DTXSID9021188,4911,DBABZHXKTCFAPX-UHFFFAOYSA-N,3.663,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1755,4-(3-Dodecanyl)benzenesulfonic acid,DTXSID7058670,29249,QJRVOJKLQNSNDB-UHFFFAOYSA-N,0.7514,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1756,4-(Dodecan-6-yl)benzene-1-sulfonic acid,DTXSID30860093,16652,GHNRTXCRBJQVGN-UHFFFAOYSA-N,0.8279,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1757,2-Hydroxyatrazine,DTXSID6037807,135398733,NFMIMWNQWAWNDW-UHFFFAOYSA-N,19.07,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1758,Sulfamethoxazole hydroxylamine,DTXSID00150731,114821,MJAMPGKHIZXVFJ-UHFFFAOYSA-N,4.822,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1759,Mesurol phenol sulfoxide,DTXSID20865052,3029900,ZHBBDQFXEDCQFI-UHFFFAOYSA-N,11.5,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1760,Methiocarb sulfoxide,DTXSID8042139,17521,FNCMBMZOZQAWJA-UHFFFAOYSA-N,7.89,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1761,Mesotrione MNBA,DTXSID0074639,184292,QNOUABMNRMROSL-UHFFFAOYSA-N,4.672,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1762,Methiocarb sulfone,DTXSID3042138,16589,RJBJMKAMQIOAML-UHFFFAOYSA-N,6.448,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1763,Propaphos,DTXSID2058172,23717,PWYIUEFFPNVCMW-UHFFFAOYSA-N,3.057,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1764,Tralkoxydim,DTXSID1034973,135474890,DQFPEYARZIQXRM-UHFFFAOYSA-N,3.254,mg/L,LOW,3,"OPERA 2.7, QSARr",44,mg/L,44,mg/L,2,2,"OPERA 2.7, QSARr",1
ID_1765,4-Isopropylaniline,DTXSID20243932,7464,LRTFPLFDLJYEKT-UHFFFAOYSA-N,39.06,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1766,Terbuthylazine-2-hydroxy,DTXSID20216888,135495928,OYTCZOJKXCTBHG-UHFFFAOYSA-N,10.89,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1767,Terbuthylazine SYN 545666,DTXSID401017806,139597106,SKWILWLBILDCEB-UHFFFAOYSA-N,9.01,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1768,"4-(Tetradecan-4-yl)benzene-1-sulfonic acid | C14-LAS B m=10, n=3",DTXSID20881095,138402805,OJUCYEORNQUZQE-UHFFFAOYSA-N,0.7545,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1769,C13-LAS,DTXSID80881096,14921170,BKSFODZRXDHRQE-UHFFFAOYSA-N,0.7685,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1770,4-(Trifluoromethyl)phenol,DTXSID2075392,67874,BAYGVMXZJBFEMB-UHFFFAOYSA-N,18.75,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1771,4-(undecan-5-yl)benzene-1-sulfonic acid | C11-LAS,DTXSID40881097,15593874,FERBTPHUEYEGDN-UHFFFAOYSA-N,1.054,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1772,Taxol,DTXSID9023413,36314,RCINICONZNJXQF-MZXODVADSA-N,7.76,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1773,Bisphenol B,DTXSID4022442,66166,HTVITOHKHWFJKO-UHFFFAOYSA-N,2.687,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1774,Bisphenol BP,DTXSID70283308,232881,BATCUENAARTUKW-UHFFFAOYSA-N,0.5905,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1775,Bisphenol E,DTXSID3047891,608116,HCNHNBLSNVSJTJ-UHFFFAOYSA-N,6.231,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1776,Leucomalachite green,DTXSID7031531,67215,WZKXBGJNNCGHIC-UHFFFAOYSA-N,0.4422,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1777,Tetrabromobisphenol A,DTXSID1026081,6618,VEORPZCZECFIRK-UHFFFAOYSA-N,0.8345,mg/L,LOW,3,"OPERA 2.7, QSARr",0.46,mg/L,1.288,mg/L,3,0,"OPERA 2.7, QSARr",33
ID_1778,Bisphenol C,DTXSID8047890,6620,YMTYZTXUZLQUSF-UHFFFAOYSA-N,1.627,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1779,Bisphenol G,DTXSID30281401,228537,IJWIRZQYWANBMP-UHFFFAOYSA-N,0.8723,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1780,Bisphenol A,DTXSID7020182,6623,IISBACLAFKSPIT-UHFFFAOYSA-N,6.165,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",0.2238,mg/L,4.406,mg/L,3,3,"OPERA 2.7, QSARr",38
ID_1781,"1,1,1-Tris(4-hydroxyphenyl)ethane",DTXSID2037712,93118,BRPSWMCDEYMRPE-UHFFFAOYSA-N,1.573,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1782,Letrozole,DTXSID4023202,3902,HPJKCIUCZWXJDR-UHFFFAOYSA-N,3.011,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1783,Diethylstilbestrol,DTXSID3020465,448537,RGLYKWWBQGJZGM-ISLYRVAYSA-N,0.8555,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1784,Piperaquine,DTXSID00193825,122262,UCRHFBCYFMIWHC-UHFFFAOYSA-N,1.844,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1785,"3-Hydroxy-4,4'-dichlorobiphenyl",DTXSID70201623,6452830,YIRDONCMEBQOJP-UHFFFAOYSA-N,0.517,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1786,"4,4-Dimethyloxazolidin",DTXSID0032314,62010,GUQMDNQYMMRJPY-UHFFFAOYSA-N,32.02,mg/L,LOW,3,"OPERA 2.7, QSARr",62.62,mg/L,107,mg/L,3,3,"OPERA 2.7, QSARr",3
ID_1787,"2,2'-dichloro-4,4'-methylenedianiline",DTXSID5020865,7543,IBOFVQJTBBUKMU-UHFFFAOYSA-N,0.8648,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1788,"4,4'-Methylene-bis(2-methyl aniline)",DTXSID5020867,13283,WECDUOXQLAIPQW-UHFFFAOYSA-N,5.672,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1789,"N,N�?�-Methylenbismorpholin",DTXSID8052859,21839,MIFZZKZNMWTHJK-UHFFFAOYSA-N,21.54,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1790,"4,4'-Methylenedianiline",DTXSID6022422,7577,YBRVSVVVWCFQMG-UHFFFAOYSA-N,13.97,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1791,Letrozol MT,DTXSID20306278,300442,QHPFUQAZWHBITN-UHFFFAOYSA-N,1.983,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1792,Bisphenol F,DTXSID9022445,12111,PXKLMJQFEQBVLD-UHFFFAOYSA-N,10.75,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",0.1,mg/L,0.1,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_1793,"4,4'-Thiodianiline",DTXSID9021344,8765,ICNFHJVPAJKPHW-UHFFFAOYSA-N,4.382,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1794,Dapsone,DTXSID4020371,2955,MQJKPEGWNLWLTK-UHFFFAOYSA-N,3.861,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1795,Bisphenol S,DTXSID3022409,6626,VPWNQTHUCYMVMZ-UHFFFAOYSA-N,3.652,mg/L,LOW,3,"OPERA 2.7, QSARr",0.1,mg/L,0.1,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_1796,Chlorendic anhydride,DTXSID2026941,8265,FLBJFXNAEMSXGL-UHFFFAOYSA-N,0.799,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1797,Pyridoxine,DTXSID4023541,1054,LXNHXLLTXMVWPM-UHFFFAOYSA-N,15.73,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_1798,"4,5-Dichloro-2-octyl-3(2H)-isothiazolone | DCOIT",DTXSID5032315,91688,PORQOHRXAJJKGK-UHFFFAOYSA-N,1.296,mg/L,LOW,3,"OPERA 2.7, QSARr",0.00494,mg/L,0.01312,mg/L,3,3,"OPERA 2.7, QSARr",8
